,RNA_ACO2,RNA_ALDOA,RNA_ALDOB,RNA_ALDOC,RNA_COX4I1,RNA_COX5A,RNA_COX5B,RNA_COX6A1,RNA_COX6B1,RNA_COX7A1,RNA_COX7A2,RNA_CS,RNA_CYC1,RNA_ENO1,RNA_ENO2,RNA_ENO3,RNA_FH,RNA_G6PD,RNA_GAPDH,RNA_GPI,RNA_HK1,RNA_HK2,RNA_HK3,RNA_IDH2,RNA_IDH3A,RNA_LDHA,RNA_LDHB,RNA_LDHC,RNA_MDH2,RNA_NDUFA1,RNA_NDUFA2,RNA_NDUFA3,RNA_NDUFA4,RNA_NDUFA5,RNA_NDUFA6,RNA_NDUFA7,RNA_NDUFB1,RNA_NDUFB2,RNA_NDUFB3,RNA_NDUFB4,RNA_NDUFB5,RNA_NDUFB6,RNA_NDUFB7,RNA_OGDH,RNA_PDHA1,RNA_PDHB,RNA_PDK1,RNA_PDK2,RNA_PDK3,RNA_PDK4,RNA_PFKL,RNA_PFKM,RNA_PFKP,RNA_PGAM1,RNA_PGAM2,RNA_PGD,RNA_PGK1,RNA_PGK2,RNA_PKLR,RNA_SDHA,RNA_SDHB,RNA_SDHC,RNA_SDHD,RNA_SLC16A1,RNA_SLC16A3,RNA_SUCLA2,RNA_TALDO1,RNA_TKT,RNA_TPI1,RNA_UQCRB,RNA_UQCRC1,RNA_UQCRC2
TCGA-AR-A0U2,-0.004719751042148961,1.0723400979026574,-0.37013991943404323,-0.5176902805128538,-2.5885746033787043,-0.10623974617606095,-1.3158216512371779,-0.27180948008571176,-1.911689161670206,-2.170273422096259,-1.2619764726557845,2.8723595654874554,-1.297608574136948,-0.7216020665896843,1.4564544392031324,-0.00835490245845016,-0.18221779463582008,0.2664046724936745,-0.645563615219769,-0.2874079533661241,-0.5778538904275722,1.4621036338760727,-0.23235825612124208,0.18306197772670843,2.069720239660145,0.25577740363912393,-0.3966790561345776,-0.8730454000350925,0.18275321775220668,-2.342344441189715,-1.3489888380551973,-2.116382211840111,-0.9467069019307487,-0.33802037020530995,-1.7003736866287227,-1.4377183391489314,-1.8516409020140878,-2.224999543148695,-1.8845462170947491,-1.6886277773683191,-2.262316783323171,-2.2411065987350325,-2.30024488166377,1.977250286400017,0.7416186522976688,-2.024892582777158,-0.04644961119995217,-0.3470512398716212,0.568173238734949,0.757957874251319,0.06618969487405764,1.203857544824578,0.31311086420237744,-0.7523322164052115,0.44400337914942156,-0.4168636638483679,-0.6609042449837871,1.975543228407062,-0.3725296826741826,-0.4557424529779691,-0.5469195437060825,0.16637515751730753,-0.6133553616152201,-0.9162764747520601,1.2796642537008764,0.8748171814416135,0.7232111827107284,-0.9071959858974638,-1.1648462516390228,-0.619868503030235,-2.4839443117171265,1.1989758536706367
TCGA-AR-A0U3,-0.15342821464717188,-0.3679354314932078,-0.431993219479449,-0.49176187726295995,-0.9045101785937218,0.3019760139901113,0.26297293542954686,-0.41684503952837476,1.8365037050944828,-1.6368415526003666,-1.2774149691195078,0.8965139231074015,-0.7103969423159062,-1.3069345298902484,-0.6377828062215277,-0.6093788091264907,0.29099392643168376,1.7641277130533386,-0.05405770933501085,2.234636244362207,0.188993779848975,0.5252535480367824,-0.31390929153222974,-0.26581828071539665,0.067842356472063,0.07871404061514979,-1.2147194207854373,1.2187090234424138,-0.22412494368424646,0.04571513045891715,-0.2770088777855445,-1.7903020430102863,0.21888286741718457,0.23660219129758342,-1.283556900375655,-0.7799955262608392,-0.10612006846095298,-0.9121835495943822,-0.947362279138492,0.49559748198107434,0.42910036062343637,-1.0570352525105913,-1.3299634845477004,0.9041802608155575,-0.49921986042438193,0.21086566188204198,-0.7553351480698838,-0.198859411735733,0.39657215269904433,0.24478952910609753,0.6243416099251219,1.943734515969282,-0.3106651133540462,-0.07707139501905301,-0.003840616159483418,0.6970061779864858,0.13615203150638996,-0.5348714364180623,-0.8338307986332375,-0.5550812177753489,-0.794607777073132,0.12503035215465144,-0.9523887062912695,1.4426131020628779,-1.4228542500734034,0.6291508596259293,0.9432068437899388,0.9187439692447112,0.4518346438847621,-0.9818561546429873,0.5242762578991268,0.321843585029897
TCGA-AR-A0U4,0.1625772705135014,-0.724817863555899,-0.5144642862066571,-0.29729885288875596,-0.7641714765283074,0.28496702398318785,-0.41754197261645615,-0.47485926330543893,-1.2025715922822917,-1.4833885490467535,-1.6633773807125984,-0.2461437977870883,0.7119601214283914,1.5361088632839202,0.1896605809567465,-0.3554250457456286,0.655002942637455,0.020876305188810364,1.0180467450811177,0.27464761069904503,-0.10922475859190614,0.9990627868520555,2.3131990634931485,0.36721798119013604,0.15801703589495075,0.5803935691830747,1.5214845575295075,1.1608724956043261,1.0519929262755336,-0.3654739348580656,-1.5943818410084907,-0.9168730193589708,-0.535322277455007,-3.0999159077514706,-0.3978212295878875,-0.2587812217080109,-1.0995059086944454,-1.1334446721035343,-0.6704670247423231,-2.1466104930383527,-0.16899233803136784,-1.5456996176190911,-0.5450167363189717,-0.5712910243630789,0.15769464631082064,-2.003800523865279,1.0659553851190164,-1.6437297360606309,3.3260478357405474,-0.026209484622278595,1.6569226527695946,-0.2142399832027722,1.6798110397473491,2.033118671812691,-2.05002438782948,0.9793957153530711,1.3242170474068387,-0.5348714364180623,-0.2956461633476734,-0.9723040299243361,0.8266242958748377,-0.4951417282852045,0.4835172241014085,1.7130590408059927,1.373123106857335,0.23230526284674252,1.0374906985381693,-0.17682000384059468,1.5777374104102533,0.10410680019526941,-1.0765896592650774,0.14641713130174827
TCGA-AR-A1AI,0.0510459228097334,-0.2404774200422468,-0.5144642862066571,1.3232263502296069,-0.16454247679425993,-0.19128469621067828,-0.6897479358348564,-1.0259943891875614,0.9537246901421798,-1.914518416173571,-0.07321224494906634,0.22996358591895125,-0.46246314221368984,1.607782226137049,-1.040520738033963,-1.3119842211468762,-0.23681914706668802,-0.003676531541675396,0.34027956125482944,2.2922829688817106,1.0410467468229183,0.772926559235674,1.8238928510272243,0.6319422361688115,-1.4110223860632756,2.2329849574068183,1.4932762690932704,1.5753676117772883,1.18145415945986,-0.5552535034659027,-1.400650522887471,-0.4626899270602861,-0.3981940692964265,-1.3389757999200276,-0.29361703302462294,-0.7799955262608392,-1.2981830767411444,0.3711309609587131,0.5862114375172046,-0.1913765915239746,-0.4893991408821515,-1.132214385604205,-0.6976452706967791,0.5241346267543938,1.270799782723248,-1.3499466975970218,2.4946323901953398,-0.9521678714264933,2.394499082974212,-1.6695013763794506,0.4568960354098031,0.5256369879419317,0.9789391548524916,1.5899787577780227,-1.9728099058796686,2.328590171660078,1.5798766077904798,-0.5348714364180623,0.6269560685704365,1.5707683488885482,3.123369732551125,-0.4951417282852045,-0.19454946525069022,1.9759925923617978,0.05691092490386763,-1.8842045866422437,0.07893817526447161,0.33183469794901244,0.7549623117954701,-1.0120217922773826,-0.4960558651286078,0.7165531059182307
TCGA-AR-A1AJ,-0.46943369980784516,-0.41891863607359126,0.031906530861095746,1.264887442917346,-0.2410908597390325,-0.361374596279919,-0.6897479358348564,-1.6931579626238145,-1.5643662705414316,-0.43844666770548296,-0.8142600752077981,-0.5318082280107087,-0.25367678423287526,1.058286444263051,-1.1210683243964494,-0.7786813180470656,0.9098092539814967,-0.23692848048129447,-0.6209175358079045,-0.4891714891843914,0.6150202633359448,-0.6377327654188893,1.8588432947747906,-0.24279878028246873,-0.3289262329886354,0.2262668431351291,0.7669128418601799,-0.2994998323073892,0.8115649217903594,-0.5710684675165556,-1.206919204766449,-1.0100387818817778,-1.1523992141686181,-1.5614103398566295,-0.9188422124042228,-1.1150618649019426,-1.1278883612725445,-0.20414795756508838,0.01112129377131976,-0.4379826691924555,-0.5748409549756965,-1.9779796329073807,-1.3190614463778572,0.7924021331505077,1.380285533845783,-0.5273564000337305,1.3931333252128315,-0.8780719573585491,1.5242364323635555,0.7060644460905663,0.9313251632032092,-0.3128902460220662,1.308348940753075,0.007336207654214936,-0.6138350235629919,1.6383046358750981,0.8429755219788079,-0.5348714364180623,-0.8338307986332375,-0.5153457118563984,0.5564189503835074,0.021668338748007557,-0.13472005148432628,0.9392831605131935,0.09585211371905954,-0.9015392993795002,1.3203422627828698,0.8926591127426807,-0.28433254961267473,-1.2533468933525507,-0.14421720201559715,0.14641713130174827
TCGA-AR-A1AK,0.12540015461224652,0.26935462576159935,-0.1536533692751221,0.09810929667212423,-0.8279617956489493,-0.5484734863560802,-0.5808655505474958,0.9464892192326613,-0.46451044863364666,-0.036545944112686954,-0.3047896919049185,1.0155407690339124,0.08560104748594775,-0.01681399853390341,0.7681387011964261,-0.03375027879653659,-0.5462268108415945,-0.5683917763428588,-0.06638074904094309,-1.080050415509315,0.10378848315157876,-1.2622994893117503,0.26859810426053704,-0.7722472902398216,0.19408690766410458,-0.6442946917327362,-0.2908979744986903,0.1342741264782689,-0.7419698764215478,-1.187852065492031,0.47208555228240573,-0.22977552075326946,-0.5010402254153626,-1.1906861066289585,-0.29361703302462294,-0.010583933825712525,-0.6170042148667501,-0.7646761345882773,-0.5639688499745689,-0.40275322952553055,-1.258375467724042,-0.6811395870425122,0.8177380349114622,-0.7277804030941469,-1.192629617533765,0.9701797827096932,-0.3081919632750039,1.505346611826966,-1.02526541731273,0.5100226063721669,-0.5756850074346697,0.6119559679088141,0.08182314218707441,-0.9844531237567021,0.6602039286088931,0.25773356430513544,-0.8112922216800461,-0.5348714364180623,-0.28603572343185985,-0.6146844766537747,0.308730717016458,-0.18505568806527653,-1.0720475338239939,-0.7660287310058862,0.4930522396340112,-1.2416926680473725,-0.9267562753833443,-0.5420079948690292,-0.18328999364243784,-0.8008623288366098,-0.4960558651286078,-0.2044357761545492
TCGA-AR-A1AL,0.31128573411852434,-0.7758010681362847,0.02159764752019474,-0.07690742526465869,-1.006574689186751,-1.7220937968338235,-1.7921820868693819,-1.403086843738486,-1.289402315064486,0.05844877237288297,-1.215660983264612,-0.3413652745282937,-1.3498051636321504,-0.5902009013589461,-0.08859471738638948,-0.04221540424256515,-0.03661418815351097,-1.5627816639275538,-1.4342381563994495,-0.8206401551715441,0.3594043732437637,0.39603284654170673,-1.8109532987196402,-0.5075230352611442,0.10391222824121683,-0.6295394114807389,-0.1287003159903299,-1.210425145757271,-1.278309271042327,-1.1562221373907253,-1.1940037835583812,-0.8702901380975683,-0.7752966417325238,0.1068487096678975,-0.8320053819348325,-0.9909632209607935,-1.1278883612725445,-1.1334446721035343,-0.9899615490455937,-0.6669740270274739,-0.9593291183966399,-1.1698039521510122,-1.1991390265095796,-0.5489353988300697,-1.0101533656628756,1.0967321361809697,0.11713935884695544,-0.31000328283764805,0.10239886235178243,1.1673393630750362,-0.9942989437229703,-0.4238717916937717,-0.6470836181035781,-1.3642873357864191,-0.21231971742397332,-1.185590737790733,-0.6308266496445332,-0.5348714364180623,0.7134500278127593,-0.7537587473701048,-0.5018853194575249,-0.2884177014719204,0.2840858448802036,1.0219194195735903,-1.399489536784289,0.5913560408850553,-1.5238873554554828,-1.5593173984482411,-1.063803695668786,-1.1025187051805714,-0.9182622608642225,1.00162109322647
TCGA-AR-A1AM,-1.064267554227937,-0.0492904028658042,0.6813661813378585,-0.2648883488263888,-0.2410908597390325,-0.905662276501479,-0.11811541307621395,-0.06875969686598206,-0.4210950872425508,0.38727663713062543,0.01941873383327616,-1.2221639343844646,-0.3189225211018807,-0.49463641755477233,-1.1064233086941795,-0.2961691676234272,-0.4552245567901501,-0.48245684778615644,-0.781117051985028,-1.0944620966391907,-0.6843605112993165,-0.6377327654188893,0.39092465737701854,0.21759122837610034,-0.8158695018722247,-1.1902400610566535,-0.4883559935523469,1.3536609217312854,-0.2796083293346705,-0.6975881799217812,0.38167760382592864,-0.2414212410686201,-0.021091496860329143,0.47757294289556873,-1.00567904287361,0.460990913150657,-0.6453866674448492,0.031863906444676196,-1.0751600888597972,-0.4908268286928429,-0.5962014084990819,0.23980479335427712,0.4143626226272546,0.3676452480233257,-0.6816961122952744,0.8858115470621781,-0.7553351480698838,0.5791476859776724,-1.0865515194684097,0.3139807666537675,0.6801568014302298,0.5626308364991661,-0.18450817407297201,-1.934038653830989,-0.10421944269423788,0.16360371851627367,-0.5405938636267794,2.37439415646339,1.1363093841085594,1.0939422778611319,-0.14161152546908715,-0.5158141309665325,-0.4936965340824958,-0.826127828504356,-0.4960539562718489,0.2512026722171795,-0.266769292145713,-0.8680687011444179,-0.3276365021713491,-0.8762764229226008,0.3659488594982717,-0.2702206963026074
TCGA-AR-A1AN,-0.11625109874591698,-0.6993262612657072,0.6607484146560566,-0.3750840626384374,-0.16454247679425993,0.2509490439693409,-0.648917041352097,-0.22829881225291107,-0.01588504759231505,0.2630527771110339,0.01941873383327616,1.6106749986664588,-0.48856143696129106,0.4968451019135299,0.2775306751703694,-1.176542214010416,0.6368024918271668,-0.5929446130733467,-0.7934400916909603,0.3899410597380546,0.06118583480288254,-0.8961741684090389,0.3501491396715247,-0.3924255330965024,0.10391222824121683,0.30004324439511615,0.18159085680827167,-1.0031775876707898,0.3492033747034822,0.07734505856022568,-1.4264813653036066,-0.43939848642958484,-0.29534791317749026,-0.33802037020530995,-0.9362095784981003,0.3368922692095078,-0.21964987877335204,-0.13039425006203598,-1.5224524228843768,-0.2794501906912901,1.8816112002136687,-0.3616282713946468,0.010987210343045064,0.12173336716021702,-0.24375310780513829,0.6327068401196252,-0.13369706189163608,-0.8286746813132524,0.0411127601961016,1.5478911695872233,-0.4221932307956273,-0.6951600144468307,0.13088417412971465,-0.562415110390355,-0.5597848861981238,0.33617510246252075,-0.2698955055735127,-0.5348714364180623,-0.32447748309511437,1.3323553133748383,1.3670349868574942,-0.35043490951590456,0.8026074308553377,-0.029814786649631064,0.08027563819298195,0.7047404971076773,0.34607576371779736,0.9578712539977594,0.04766442000381458,-0.22771521378308746,0.15484566163046284,-1.0157831246472386
TCGA-AR-A1AO,0.31128573411852434,-0.316952226912822,0.05252429754289775,0.07866299423470371,0.6136994164775871,0.5741198541008928,0.3038038299123086,-0.9244694975776965,0.09988924945060981,0.09498520179040977,-0.752506089352905,-0.8174726582343332,-0.6190529106992996,0.9149397185567893,-0.5572352198590412,-0.47393680199003146,-0.07301508977409067,1.469493672287503,-0.05405770933501085,-0.22976122884662065,-0.8547711046941052,0.9236840443132617,2.5578521697261105,0.6089227357358835,0.5367506894710723,0.31479852464711355,0.7104962649877068,1.3633003430376331,0.16425875586873198,0.1880498069147957,-0.7936257261082692,-0.06673543633835659,-0.9809889539703931,-1.2833671649358744,0.7831596647958025,-1.1647013224784037,0.41895530423389116,-0.0861420255602061,0.6714099773314081,-0.40275322952553055,0.45046081414682165,-0.7375239368627259,-0.22885762939351006,0.6135571288864304,0.3219232729946213,-0.6328166945931282,-0.11188519921871559,-0.729880129222661,0.8746037495133487,0.8213831753366843,0.26154286514192915,-0.2758963974648318,0.6495293689519094,0.19725331366907156,-0.2972556475687659,1.6226163282436188,0.6173935569344208,-0.05390414082072549,-0.016943405789077763,0.021083618049447347,0.9166927443719451,-0.3917797148785606,1.2812427409862317,0.6538124473954627,1.2640877781748001,0.3267923096989308,0.6446413037538666,0.8535318279896349,0.2641841827971789,-0.4237918584066599,-0.1969930014825478,0.5849832656221182
TCGA-AR-A1AP,-1.0270904383266786,1.3654935242398691,-0.2979777360477362,0.43517853892074343,-0.47073600857334785,-0.2423116662314517,-0.199777202041735,-0.1267739206430488,-0.11718755750487206,-0.13884794648176274,-0.10408923787651292,0.3727958010307593,0.3596331423357677,0.472953980962487,1.7713222768019448,-0.28770404217739864,-0.6372290648930357,2.43933072314171,0.8948163480217909,0.10170743714053206,1.680086472053373,-0.6377327654188893,0.8103299823478105,1.1383712456932384,-0.7076598865647601,0.09346932086714982,-0.9608448248593089,0.7126394048591462,0.5526424554217071,-0.6026983956178641,0.13628460087263528,0.515550579429187,-0.6895915116334098,-0.6902083917715979,-1.2661895342817777,0.31207254042127625,-1.4400953396316427,-0.6171687195821751,0.13891910349262498,0.00238532664411572,-0.9806895719200253,-1.921595283087167,-0.5232126599792852,-0.03475601157084711,-1.0284009908499643,0.4428783099127124,-0.0028258858541092362,0.554449047955025,1.0707192764115248,0.19866203740765054,-0.10125587964126362,0.4393180079750491,1.3574099726957154,-0.26698850103390964,1.0926050275278354,0.35186341009399724,0.48204437790778476,-0.5348714364180623,-0.20915220410535063,-1.01203953584329,0.35376494126501173,-0.7018657550984886,-1.5107965681106474,-0.871202151628208,0.6566052326578141,0.27010008158761983,1.2574863596173798,2.2360292225972835,0.625050454119452,-0.3182121266862762,0.24280532740871708,-0.46757545674677425
TCGA-AR-A1AQ,-0.09766254079528622,-1.3493621196656103,-0.17427113595692412,0.5388921519203187,0.141651054984828,0.7612187441770539,0.34463472439506787,-0.7504268262465014,0.8090068188385242,-0.7088162453951823,-0.33566668483236783,-0.00809010593407064,0.9337956267830065,1.3927621375776582,-1.0185532144805574,-0.5077973037741457,0.4911988853448576,0.573315131624753,1.1536001818463744,0.9952316671928539,-1.1316883189606382,-0.45467010496753374,1.357886934393011,-0.012603775953183162,-0.4371358482961001,0.5508830086790772,1.9446088840730555,0.7367379581250161,1.255432006993762,0.40945930362394134,-1.1294266775180397,0.37580193564497544,-1.3580915264064903,0.014167651360978051,-0.06784127380421016,0.16315416769189764,-0.9292111932258457,0.07611613094650607,1.4381968356592583,-1.4772511393667633,0.4931817211935923,0.3149839264478909,0.2617340882494454,-0.9066254073582242,2.3839049191356785,-0.8648293426237986,2.4073849395036557,-0.3223526018489739,0.5804304591660847,-1.3062473792541809,0.7080643971827825,0.9449006049239306,1.7709243847836813,1.378959751094849,-1.2933224647213304,1.701057866401004,0.6324323546040465,-0.5348714364180623,-0.8338307986332375,-0.8133620062485306,1.9074456778401467,-1.0532966006810727,1.3410721547525954,1.4351007148755692,0.025757973851715205,0.6669456783668033,1.6660497301930544,2.1838595095932205,1.491129505292907,0.2549349883672488,0.3483569263426184,-0.42371884331473414
TCGA-AR-A1AR,-1.3616844814379827,-1.2091583070695533,0.05252429754289775,-0.6343680951373757,-1.1596714550762963,-0.004185806134517136,-0.9483436008923368,-1.7076615185680806,-0.7105308298498616,-0.9426493936673548,-0.227597209586302,1.2297890917016288,-0.8017409739325129,1.2971976537734846,-1.0917782929919089,-0.770216192601037,-1.1468416875811194,-1.5259524088318253,-0.7564709725731613,0.649351320075828,-0.812168456345409,-1.0038580863216007,0.9792571271277128,-0.9564032937032493,0.5547856253556491,1.2148706200189763,2.374785282725662,0.539129821344883,0.8485538455573088,-0.7134031439724341,-1.6460435258407644,-1.0100387818817778,0.5959854398532819,-0.13412204193009108,-1.2140874360001452,-0.122272713372747,-0.29060601021860244,0.002362423443456276,0.4371139928423447,-0.7022034666943988,0.5999839888105227,-0.5495761041286847,-2.1803224617954924,0.1664446182262393,-0.24375310780513829,0.5061544866483487,0.3788817109220072,-1.4955379079247448,-0.2898321914445697,1.7324011363810112,-0.28265525203285874,-0.5348533373654771,0.782695027081932,0.8092084330502792,-0.11194089088921884,0.6656295627235328,0.9031307126573132,-0.5348714364180623,-0.32447748309511437,-2.48225325484449,1.254449426236106,0.24906476824262336,2.0390819820268145,2.126240336107972,-0.3091362499589316,0.7992275439598656,0.17322203001270506,1.2317622472690848,-0.6885027734936222,-0.3031293078690758,-0.39050426619470646,-0.5333603768948285
TCGA-AR-A1AS,0.4414056397729198,2.920481263941597,-1.5659703869785586,-0.0963537277020792,0.6392155441258439,0.3189850039970348,-0.5808655505474958,0.4388647611833396,0.5050992891008481,0.9499376501605398,0.06573422322444879,0.46801727777196894,-0.5799054685778977,1.8466934356474842,0.8193962561543726,-1.0157048305358705,1.3830209750490006,0.5487622948942673,0.9071393877277254,0.9375849426733505,-0.06662211024320992,0.42833802191547465,0.14627155114405602,1.2419589976414163,-0.6896249506801831,1.7017948683349011,-1.4403857282753298,1.2910046832400237,0.20124767963568138,-0.049174653845000006,0.21377712812104224,0.23605329186076587,-0.2610658611378459,-0.43070142851222937,0.40107761073048975,0.3989415911800813,-0.1628849736171538,-0.14514499156264593,0.6501103423778571,1.0768832364853484,0.8563094310911504,-0.19247522193401237,-0.3705841256014761,-1.6667166754805516,-0.5539627359856509,0.46397036882459114,0.10623342751049518,-0.18651009272440935,-0.020173341959579236,-1.479225473123357,-0.5059160180532855,0.6119559679088141,0.614485774707166,0.8514122343869132,-0.12738378727918143,0.5401231016717181,1.2189454637194568,-0.5348714364180623,1.2996868626773919,-0.5749489707348241,0.6464873988806189,1.5720985398476437,0.4835172241014085,0.06033385959807301,0.2983462955580544,0.005536350401495329,0.39321769109191546,1.336101673277209,0.4807039455905433,-0.3483777643206715,1.298321316747752,3.0628819245322187
TCGA-AR-A1AT,-0.11625109874591698,-0.3806812326383036,-0.504155402865756,-0.8417953211365263,-0.534526327693992,-0.27632964624529865,-0.567255252386576,-0.24280236819717968,-0.0737721961137762,0.862250219558475,-0.4591746565421569,1.0631515074045153,-0.08403786837346493,-0.3990719337505986,-1.765449015296345,-1.3373795974849625,-0.9284362778576539,0.4873802030680507,0.9441085068455243,-0.05682105528810508,1.3818679336124957,0.1375914435515572,0.5423765802831377,2.1282097643091604,0.0498074205874861,0.27053268389112134,0.7598607697511209,-0.5597642075787839,0.1272698321017793,-0.6817732158711284,-0.17368550812099956,0.04972176681515173,-0.8610017718316347,-1.450193069888327,0.018995556665180078,-1.0902421361137133,-0.70215157260105,-0.440159821574853,-0.05277761108933663,-0.4908268286928429,-0.9806895719200253,-0.8127030699563398,-0.09803317135538926,-0.8395585307591967,-0.2802483581793155,0.25304977970579956,0.10623342751049518,-0.544640344052804,-0.8536643312768264,0.9251700316581897,0.5127112269149086,0.6982749478756967,0.9368868417588011,0.11284571099580362,-0.8145926766325008,0.022408949832982403,0.5722771639255412,-0.5348714364180623,-0.1322686847788415,-0.7934942532890553,-1.8078778226656105,0.9725988620891195,-0.17460632732856654,-0.7885658925678118,-0.293559774432854,-0.5991807494525017,-0.17248543739748237,0.8144045432365891,-0.05337813596641973,-0.09196984442830572,-0.12662526885994693,0.321843585029897
TCGA-AR-A1AU,0.8131767987854754,1.0086110921771756,-0.19488890263872613,0.8824434949814124,-0.011445710904717108,-0.7695903564460913,-1.0708362843406172,-0.2863130360299778,-0.7539461912409601,-0.058467801763203285,-0.3511051812960911,0.34899043184545797,0.5162229108213775,0.3176616947807038,1.9470624652291892,-0.61784393457252,-0.6372290648930357,0.3768924377808626,0.6237094744912773,-0.4459364457947638,1.147553367694659,-0.17469191839487225,-0.20905796028953139,0.5168447340041697,-0.05840219471997856,0.905009734727023,0.9714229330228943,0.9150672522924533,-0.2796083293346705,-1.0297024249854998,-0.5740635655711115,-0.846998697466865,-1.1695402401884403,-0.7828894500785174,-0.34571913130625526,-0.2339614929197815,-1.922597033459338,-1.0596909646004844,-0.713066294649425,-0.2970649105247526,-1.471980002957899,-0.7375239368627259,-0.3596820874316328,0.21115586929225763,-0.44447698486311615,-0.9281055193594386,-0.2536623065927007,0.4062572198191391,-0.44917605704933855,2.1187188793555043,0.7080643971827825,1.771096556035517,0.7126078385924465,-0.1614789976923247,1.131212268502741,0.5558114093031945,0.4519667825685335,-0.5348714364180623,-0.2956461633476734,0.021083618049447347,0.01600825940085086,-0.5364865336478606,-1.331308326811559,-0.7810535053805033,0.08027563819298195,0.6480482689963664,0.7232111827107284,0.7622348302325257,0.4662692947376527,-0.13721830087989872,-0.0914414025486465,-0.5772169903268648
TCGA-AR-A1AV,-0.5623764895609824,0.6644744612595804,-1.184541703365222,-0.49824397807543325,-0.20281666826664735,-0.49744651633530973,-1.166108371467058,0.5258860968489384,-0.6092283199373046,-0.6065142430261071,-0.04233525202161701,0.7774870771808906,-1.2845594267631473,-0.9007854737225104,-1.7800940309986157,-0.00835490245845016,0.9644106064123614,0.06998197864978406,-1.4342381563994495,-0.40270140240513363,-0.02401946189450991,0.09451787638653324,0.48995091466178886,-0.9909325443526412,-0.004297387066244627,-0.29016796568479325,-1.2288235650035553,-1.210425145757271,-0.22412494368424646,-0.6026983956178641,0.21377712812104224,-0.9168730193589708,-0.27820688715766806,0.9780506577529259,-1.8566799814736226,0.20038376087424176,-1.354947981897343,-0.646670202583395,-0.41487140529970895,-0.931194824529414,-1.3438172818175833,-0.7939082866829363,-0.5777228508285015,0.18880024375924848,-0.2255054826180497,-0.35861992873869647,-0.2536623065927007,-0.40879783492823946,-0.6943204656720575,0.3658741948145202,-0.5198698159295618,-0.2635651146124203,-0.2125430494687657,-1.1954721304398797,-1.023071777896991,-0.4639285867427974,-0.22477911256463318,0.5209104319663358,-0.026553845704891416,0.21976114764420332,-0.11909441334481029,1.4480641237596719,-1.590569119799128,-0.946326023501295,-0.815371704556418,1.3283550063321112,-0.4867649532249234,-0.9071959858974638,-0.8905878854340934,-1.5851689073309077,-0.46087199881730734,1.264760773818695
TCGA-AR-A1AW,-0.04189686694340387,-1.2728873127950326,0.3617907977699277,-0.1871031390767073,-0.8279617956489493,-0.7865993464530148,-1.4927555273291397,-0.9969872772990293,-0.8118333397624212,-1.2714772584250973,-1.2465379761920612,-0.17472769023118004,-0.25367678423287526,-0.6738198246875985,0.0798229631897199,0.11862197923198048,-0.8920353762370775,-0.5561153579776159,-0.7564709725731613,-0.6332883004831527,0.5724176149872485,-0.766953466913965,1.5035137833412031,-0.6686595382916438,0.33836639474072305,-1.3820587043326222,0.5200903180431105,1.4645142667542865,-0.18713601991729706,-0.6817732158711284,-1.103595835101904,-0.3578784442221284,-1.0324120320298598,-1.0423964133378891,-1.0925158733430003,0.15074430329778296,-1.198844492717795,-0.7056731685858375,-0.41487140529970895,-1.353948100532523,-0.44667823383538086,-1.6584683172595152,-0.043522980506171136,0.4794233756883715,-0.9371628649145181,0.02103713167512915,2.091112930746303,0.3198119867398713,-0.8046354495522824,0.8156172388743785,-0.21288626265147698,-0.22657126605518368,-0.1424558609792802,-0.4147018057121323,0.166031244130101,-0.10309751121883237,-0.6458654473141615,0.41533224512789596,0.15604451269556788,0.27936440652262906,-0.45685109520897116,0.16637515751730753,0.5433466378677725,-0.05235194821155675,-0.2234656345655097,-0.6180781588229387,-1.5396013312468546,-0.1637775755895771,-1.0493690448158952,0.028692706109278356,-1.0238138597981268,-0.3579339231666798
TCGA-AR-A1AX,0.49717131362480216,-0.10027360744618768,1.165883698360205,0.16293030479685908,-1.0448488806591385,0.48907490406627246,-1.111667178823379,-0.7939374940792995,-0.4355668743729161,-0.5407486700745587,-0.8605755645989708,0.30137969347485527,0.7772058582973944,0.15042384812340123,-0.6524278219237978,-0.43161117475988714,-0.655429515703324,0.696079315277184,-0.6332405755138368,0.6061162766861977,0.8493348292537816,-1.1653839631904443,-0.1857576644578207,0.7470397383334553,1.3302878683924755,0.13773516162314203,-0.05112752279067983,1.0644782825408465,-0.8529366477223992,-0.9348126406815798,-0.6257252504033828,-0.6140842911598483,-1.323809474366843,-1.1165412599834221,0.03636292275905751,-0.6683067467138047,-1.1704620401396935,-0.985937257097432,0.0537205636784215,-1.2130303418648198,-1.258375467724042,-1.3389570016116465,-0.3705841256014761,0.12173336716021702,-0.8094294886048946,0.14758948514640186,1.0005197971002548,0.18396947761530677,-0.22854608928889103,-0.9660571279781349,-0.5198698159295618,-0.09092715467865527,-0.4228046149372235,-0.499109408385404,0.45944627553938416,0.6813178703550093,-0.20974031489500755,-0.5348714364180623,0.23292803202207712,-0.3365359352211177,-0.3667826467118637,-0.41245211755988864,0.4835172241014085,-0.7660287310058862,-0.7452775646890738,-0.07005328708025597,-0.4396230258508081,1.0100409670018204,-0.47198301070025783,-0.10705266324550339,-0.9182622608642225,-0.5991452970428829
