,glycolysis_score,oxphos_score,metabolic_ratio,metabolic_label
TCGA-B6-A0RM,0.0864662768866743,-0.09984791667893061,0.1863141935656049,Mixed
TCGA-B6-A0RN,-0.4210562945341091,-0.10138457453071759,-0.3196717200033915,Oxidative
TCGA-B6-A0RO,0.17647824552958286,0.7340985171021425,-0.5576202715725596,Oxidative
TCGA-B6-A0RP,-0.5934901893662906,-0.45934120081989893,-0.13414898854639168,Mixed
TCGA-B6-A0RS,0.14412761641883207,0.588164269197112,-0.44403665277827986,Oxidative
TCGA-B6-A0RT,-0.20160450449223366,-0.4976941058784974,0.2960896013862637,Glycolytic
TCGA-B6-A0RU,0.2912169579462266,0.28067747980691315,0.01053947813931344,Mixed
TCGA-B6-A0RV,-0.3619252379908119,-0.2994378013150818,-0.06248743667573009,Mixed
TCGA-B6-A0WT,-0.5489649569097631,-0.49724499256620786,-0.05171996434355525,Mixed
TCGA-B6-A0WV,0.23290669733625594,-0.30860858228446275,0.5415152796207187,Glycolytic
TCGA-B6-A0WW,-0.48297416575717306,0.07555206997399587,-0.5585262357311689,Oxidative
TCGA-B6-A0WX,-0.4351429733172263,0.03601030795249272,-0.471153281269719,Oxidative
TCGA-B6-A0WY,-0.033328611354912926,-0.07206495641681072,0.0387363450618978,Mixed
TCGA-B6-A0WZ,-0.013801215419085877,0.6473775867174403,-0.6611788021365261,Oxidative
TCGA-B6-A0X1,0.17376279413195989,0.003331258913772302,0.17043153521818757,Mixed
TCGA-B6-A0X4,0.6336735594417674,0.1707772634691164,0.46289629597265103,Glycolytic
TCGA-B6-A0X7,-0.4024358280994833,-0.08028318881366177,-0.32215263928582155,Oxidative
TCGA-B6-A1KC,-0.29626382314992716,-0.07091456385585788,-0.2253492592940693,Oxidative
TCGA-B6-A1KF,0.2564875420615841,0.1365473021804801,0.11994023988110397,Mixed
TCGA-B6-A1KI,-0.23664203272449733,0.21353570527794863,-0.450177738002446,Oxidative
TCGA-B6-A1KN,-0.3204789850654372,-0.32090173930384597,0.00042275423840876236,Mixed
TCGA-B6-A2IU,-0.5274816070236453,0.020098315413250144,-0.5475799224368955,Oxidative
TCGA-B6-A3ZX,-0.017405730480472715,-0.5008875484721867,0.483481817991714,Glycolytic
TCGA-B6-A400,0.36865584818046926,0.030733191516500013,0.33792265666396926,Glycolytic
TCGA-B6-A401,0.22062816178902134,0.1578965968106618,0.06273156497835955,Mixed
TCGA-B6-A402,0.3491838915590479,0.44171389312758386,-0.09253000156853597,Mixed
TCGA-B6-A408,0.17509544368748522,-0.17855601455501038,0.3536514582424956,Glycolytic
TCGA-B6-A409,0.3398860419950172,0.7386523820653802,-0.398766340070363,Oxidative
TCGA-B6-A40B,0.16572298139986297,0.40190609923426895,-0.236183117834406,Oxidative
TCGA-B6-A40C,0.00951282115216898,-0.2627054405152844,0.2722182616674534,Glycolytic
TCGA-BH-A0AU,0.05491151738981498,-0.3371213194182223,0.3920328368080373,Glycolytic
TCGA-BH-A0AW,0.37337711062296874,1.1358221547807026,-0.7624450441577338,Oxidative
TCGA-BH-A0AZ,-0.2525688082385427,0.10986745152835073,-0.3624362597668934,Oxidative
TCGA-BH-A0B2,-0.2893515085772259,-0.11146777843019143,-0.17788373014703449,Oxidative
TCGA-BH-A0B3,0.7909836689018607,0.13872067497505763,0.652262993926803,Glycolytic
TCGA-BH-A0B5,-0.15899106480265207,-0.4708542653588152,0.3118632005561631,Glycolytic
TCGA-BH-A0B8,0.20511264397713688,-0.03932419827039861,0.24443684224753548,Glycolytic
TCGA-BH-A0B9,0.6591877899316398,0.4891693518856523,0.17001843804598754,Mixed
TCGA-BH-A0BA,-0.540049899921964,-0.06326535960630018,-0.47678454031566375,Oxidative
TCGA-BH-A0BC,0.20301904671842805,0.25262567852739104,-0.04960663180896299,Mixed
TCGA-BH-A0BF,0.06370473221520993,-0.4632484926261294,0.5269532248413393,Glycolytic
TCGA-BH-A0BJ,-0.2765203508652391,0.5200093816515002,-0.7965297325167393,Oxidative
TCGA-BH-A0BM,-0.2822542776368801,0.5245456209533299,-0.8067998985902101,Oxidative
TCGA-BH-A0BS,-0.09482504761027503,0.44174524144807936,-0.5365702890583544,Oxidative
TCGA-BH-A0BT,0.11113895596610236,0.21455041681121204,-0.10341146084510967,Mixed
TCGA-BH-A0BZ,0.0011634600718188565,0.29032296063904794,-0.2891595005672291,Oxidative
TCGA-BH-A0C0,0.3640867896205306,0.08308851799768266,0.28099827162284796,Glycolytic
TCGA-BH-A0C3,0.21064593390937356,-0.24827844157100004,0.45892437548037357,Glycolytic
TCGA-BH-A0DD,-0.2743100043830959,-0.5533866052922154,0.2790766009091195,Glycolytic
TCGA-BH-A0DG,-0.3085226084703447,-0.22622820128173793,-0.08229440718860676,Mixed
TCGA-BH-A0DH,-0.052889803991438035,0.2818964381560789,-0.33478624214751695,Oxidative
TCGA-BH-A0DI,-0.12295737842257491,-0.19782750151635092,0.07487012309377601,Mixed
TCGA-BH-A0DK,-0.09176660585606271,0.24339711542569797,-0.3351637212817607,Oxidative
TCGA-BH-A0DP,-0.25727919013354544,-0.29322601043040186,0.03594682029685642,Mixed
TCGA-BH-A0DQ,-0.01976344033785972,-0.08644103927694723,0.0666775989390875,Mixed
TCGA-BH-A0DS,0.16833739132803896,0.536256856671943,-0.3679194653439041,Oxidative
TCGA-BH-A0DV,-0.11509008065188364,-0.26881221135643985,0.1537221307045562,Mixed
TCGA-BH-A0E0,0.4491737881772032,1.0092572385942415,-0.5600834504170383,Oxidative
TCGA-BH-A0E1,-0.16018110158093213,0.26736969459245524,-0.42755079617338737,Oxidative
TCGA-BH-A0E2,0.12204118364712135,0.15748643302502408,-0.03544524937790272,Mixed
TCGA-BH-A0GY,0.29140470732530754,-0.31410382148558125,0.6055085288108888,Glycolytic
TCGA-BH-A0GZ,0.1406292721409378,0.8510667202987546,-0.7104374481578168,Oxidative
TCGA-BH-A0H0,-0.2104361489487605,-0.18654627940499866,-0.02388986954376185,Mixed
TCGA-BH-A0H3,-0.5117264408997351,-0.5954425929240561,0.08371615202432103,Mixed
TCGA-BH-A0H6,-0.48523670358792687,-0.06345283815018841,-0.42178386543773844,Oxidative
TCGA-BH-A0H7,0.20565977153607348,0.4692324197899639,-0.2635726482538904,Oxidative
TCGA-BH-A0H9,-0.05805587072396916,0.0652729112046389,-0.12332878192860806,Mixed
TCGA-BH-A0HA,-0.19412270933968256,0.5217607014311436,-0.7158834107708262,Oxidative
TCGA-BH-A0HB,0.37227592523425274,0.6915139670604546,-0.3192380418262019,Oxidative
TCGA-BH-A0HF,0.4981433112459911,0.33024396779864834,0.16789934344734275,Mixed
TCGA-BH-A0HI,-0.24401427092724132,0.12825999771475374,-0.3722742686419951,Oxidative
TCGA-BH-A0HK,-0.04461183434675492,0.23086122601654635,-0.27547306036330127,Oxidative
TCGA-BH-A0HN,-0.3566482940424995,0.463072898262431,-0.8197211923049305,Oxidative
TCGA-BH-A0HP,-0.26774509629247817,-0.1275610172300615,-0.14018407906241667,Mixed
TCGA-BH-A0HX,0.28439959501679496,0.260917998900611,0.023481596116183945,Mixed
TCGA-BH-A0HY,-0.25680582745881253,-0.004393897872367031,-0.2524119295864455,Oxidative
TCGA-BH-A0RX,0.2901302501210445,0.6446831485807408,-0.35455289845969634,Oxidative
TCGA-BH-A0W3,-0.4755227048548464,-0.35710679921248956,-0.11841590564235682,Mixed
TCGA-BH-A0W4,-0.2393299582588085,-0.5471180421057342,0.3077880838469257,Glycolytic
TCGA-BH-A0W5,-0.10246827471499306,-0.41162052716973535,0.3091522524547423,Glycolytic
TCGA-BH-A0WA,0.7045303046833529,-0.07616764026853211,0.7806979449518849,Glycolytic
TCGA-BH-A1EN,0.18968870912958338,1.065330519383396,-0.8756418102538126,Oxidative
TCGA-BH-A1EO,-0.441755369462752,-0.8596833400675898,0.41792797060483783,Glycolytic
TCGA-BH-A1ES,-0.4855120146242952,-0.5096625544809525,0.024150539856657327,Mixed
TCGA-BH-A1ET,-0.5961775161684493,-0.3697744811570435,-0.2264030350114058,Oxidative
TCGA-BH-A1EU,-0.5286418708800558,-0.8507898983323849,0.3221480274523292,Glycolytic
TCGA-BH-A1EV,0.6170623065028674,-0.5637156904933759,1.1807779969962433,Glycolytic
TCGA-BH-A1EW,-0.2667101525580337,-0.5795448730443851,0.31283472048635136,Glycolytic
TCGA-BH-A1EX,-0.3040968573834521,-0.43569433572247207,0.13159747833901997,Mixed
TCGA-BH-A1EY,-0.2689445036997298,0.030729538161983188,-0.299674041861713,Oxidative
TCGA-BH-A1F0,-0.16631432499499257,-0.2667965131781049,0.1004821881831123,Mixed
TCGA-BH-A1F2,-0.36386008435118483,-0.3202413161310609,-0.04361876822012395,Mixed
TCGA-BH-A1F5,-0.811191603509951,-0.5438266907698026,-0.2673649127401484,Oxidative
TCGA-BH-A1F6,0.2575522279826443,0.26074316185299706,-0.0031909338703527412,Mixed
TCGA-BH-A1F8,-0.38270458518153844,0.27748025356254635,-0.6601848387440847,Oxidative
TCGA-BH-A1FB,-0.38416524094419063,-0.7296107246716568,0.34544548372746614,Glycolytic
TCGA-BH-A1FC,0.012014718202549571,-0.07102681752090441,0.08304153572345398,Mixed
TCGA-BH-A1FD,0.4281187899877249,-0.19773862001868248,0.6258574100064074,Glycolytic
TCGA-BH-A1FE,-0.42085654975049375,-0.5781862053318233,0.15732965558132955,Mixed
TCGA-BH-A1FG,-0.24020042555689158,0.5138645199188493,-0.7540649454757409,Oxidative
TCGA-BH-A1FH,-0.6275604855158395,-0.7531775191494651,0.12561703363362553,Mixed
TCGA-BH-A1FJ,-0.45754458524577696,-0.22185801850965414,-0.23568656673612282,Oxidative
TCGA-BH-A1FL,-0.6039447960309369,-0.4013472430831947,-0.20259755294774218,Oxidative
TCGA-BH-A1FM,-0.1222122893466305,-0.02540535574356689,-0.09680693360306361,Mixed
TCGA-BH-A1FN,0.6183529944589238,-0.27153373026190103,0.8898867247208249,Glycolytic
TCGA-BH-A1FR,0.053411269303484034,0.012510107852242,0.040901161451242035,Mixed
TCGA-BH-A1FU,0.12386098812615162,-0.33602366819370677,0.4598846563198584,Glycolytic
TCGA-BH-A201,-0.2841848698319813,-0.47327522880061246,0.18909035896863113,Mixed
TCGA-BH-A202,0.293664372390399,-0.023419562760343186,0.3170839351507422,Glycolytic
TCGA-BH-A203,0.4265253310341925,0.30166871137239665,0.12485661966179584,Mixed
TCGA-BH-A204,-0.4259813527383174,-0.19572534880809747,-0.23025600393021992,Oxidative
TCGA-BH-A208,-0.26720653986400206,-0.11826335179294353,-0.14894318807105852,Mixed
TCGA-BH-A209,0.26058852349964845,0.16266788431835963,0.09792063918128882,Mixed
TCGA-BH-A28O,-0.36020178457660534,-0.7692341709918804,0.40903238641527506,Glycolytic
TCGA-BH-A28Q,-0.35743627130253136,-0.6364201771659126,0.27898390586338123,Glycolytic
TCGA-BH-A2L8,0.07846826483123429,0.1912694503092892,-0.11280118547805493,Mixed
TCGA-BH-A42T,0.14502248776640925,0.5536962741927031,-0.4086737864262938,Oxidative
TCGA-BH-A42U,-0.05427977973732933,0.06721301704283238,-0.1214927967801617,Mixed
TCGA-BH-A42V,-0.2379207314795222,-0.21262620386835282,-0.025294527611169376,Mixed
TCGA-BH-A5IZ,0.07148503722583875,-0.09118016191615896,0.16266519914199773,Mixed
TCGA-BH-A5J0,0.28355878652485866,0.8300937703093888,-0.5465349837845301,Oxidative
TCGA-BH-A6R8,-0.09585135596708118,0.5781251090418201,-0.6739764650089013,Oxidative
TCGA-BH-A6R9,-0.20784105131917935,-0.5253092598794485,0.3174682085602692,Glycolytic
TCGA-BH-A8FY,-0.0829667713602865,0.8072956510376039,-0.8902624223978904,Oxidative
TCGA-BH-A8FZ,0.258328199834168,-0.16144897812490067,0.41977717795906866,Glycolytic
TCGA-BH-A8G0,-0.09273971857736507,-0.4345383930676391,0.341798674490274,Glycolytic
TCGA-BH-AB28,-0.35991624950342777,-0.4441608202580475,0.08424457075461972,Mixed
TCGA-C8-A1HE,-0.5102835185481637,-0.275515320163689,-0.23476819838447466,Oxidative
TCGA-C8-A1HF,0.43765616795130463,0.6409212450767597,-0.2032650771254551,Oxidative
TCGA-C8-A1HG,0.17387930511726968,0.7560405623976665,-0.5821612572803968,Oxidative
TCGA-C8-A1HI,0.008381648300426642,0.8843255177919157,-0.8759438694914891,Oxidative
TCGA-C8-A1HJ,0.13096000398886412,0.7115683668299911,-0.580608362841127,Oxidative
TCGA-C8-A1HK,0.08246813728721639,0.18898830235045463,-0.10652016506323825,Mixed
TCGA-C8-A1HL,0.14130887819862833,0.6252965140547546,-0.48398763585612625,Oxidative
TCGA-C8-A1HM,0.5116283660909453,0.09312397217235749,0.41850439391858785,Glycolytic
TCGA-C8-A1HN,-0.010657807855617873,0.5404758711028393,-0.5511336789584572,Oxidative
TCGA-C8-A1HO,-0.2505098435799206,-0.2109271915621016,-0.03958265201781902,Mixed
TCGA-C8-A26V,0.19394047354342225,0.7267315997961284,-0.5327911262527062,Oxidative
TCGA-C8-A26W,-0.06519701874455071,0.17339390150812564,-0.23859092025267636,Oxidative
TCGA-C8-A26X,0.7109334873035213,0.984433435302542,-0.27349994799902067,Oxidative
TCGA-C8-A26Y,0.856584545975398,0.4505007135403208,0.40608383243507723,Glycolytic
TCGA-C8-A26Z,-0.11101051926760454,0.112197976908385,-0.22320849617598953,Oxidative
TCGA-C8-A273,-0.020927472738238886,0.33115771065327193,-0.3520851833915108,Oxidative
TCGA-C8-A274,-0.33848417735642977,-0.1136977694092732,-0.22478640794715657,Oxidative
TCGA-C8-A275,0.20902838013870853,0.32269936469379784,-0.11367098455508931,Mixed
TCGA-C8-A278,0.18354355935377797,0.10932368811603049,0.07421987123774748,Mixed
TCGA-C8-A27A,0.3319823108131634,-0.41363207830916116,0.7456143891223246,Glycolytic
TCGA-C8-A27B,-0.13844883179039066,-0.5769432259973785,0.43849439420698777,Glycolytic
TCGA-C8-A3M7,-0.4967494189071507,0.16029953382314183,-0.6570489527302925,Oxidative
TCGA-C8-A3M8,-0.17360472949911596,-0.019583827061353292,-0.15402090243776267,Mixed
TCGA-C8-A8HP,0.50246630697233,0.26497437225794634,0.23749193471438362,Glycolytic
TCGA-C8-A8HQ,0.0006739913437564951,0.13042790298816284,-0.12975391164440633,Mixed
TCGA-C8-A8HR,-0.16567925667745767,-0.35474721195498404,0.18906795527752637,Mixed
TCGA-D8-A1J8,-0.03994810725053627,-0.11898832125153895,0.07904021400100268,Mixed
TCGA-D8-A1J9,0.1748654176016483,-0.17401263895265778,0.3488780565543061,Glycolytic
TCGA-D8-A1JA,0.23246526508614884,-0.44504151557796234,0.6775067806641112,Glycolytic
TCGA-D8-A1JB,-0.613397789818292,-0.1939997932470472,-0.41939799657124477,Oxidative
TCGA-D8-A1JC,-0.09825148879276997,-0.31521589451554943,0.21696440572277947,Glycolytic
TCGA-D8-A1JD,0.003719319390659879,-0.36457523464792946,0.36829455403858935,Glycolytic
TCGA-D8-A1JE,-0.4727686998265901,-0.20393717582129467,-0.2688315240052954,Oxidative
TCGA-D8-A1JF,-0.4428665098378665,0.0993116004474231,-0.5421781102852896,Oxidative
TCGA-D8-A1JG,0.04539276545149157,-0.22319951594285667,0.2685922813943482,Glycolytic
TCGA-D8-A1JH,-0.3525147020988406,-0.731835004545873,0.3793203024470324,Glycolytic
TCGA-D8-A1JI,-0.4657628340233314,0.4310833804604199,-0.8968462144837512,Oxidative
TCGA-D8-A1JJ,0.5951982944952503,-0.09734886112157774,0.692547155616828,Glycolytic
TCGA-D8-A1JK,0.9843723985245341,0.5551225684481775,0.42924983007635653,Glycolytic
TCGA-D8-A1JL,0.11603301081615376,-0.42943510249659705,0.5454681133127508,Glycolytic
TCGA-D8-A1JM,0.3464865178331398,0.5388890388413816,-0.19240252100824184,Oxidative
TCGA-D8-A1JN,-0.49563689287182366,0.44095607934351555,-0.9365929722153392,Oxidative
TCGA-D8-A1JP,-0.29900109192507224,0.21749598165657458,-0.5164970735816468,Oxidative
TCGA-D8-A1JS,-0.0037913405832181103,1.4427636817206106,-1.4465550223038288,Oxidative
TCGA-D8-A1JT,-0.4987988302821563,-0.020501235900302776,-0.47829759438185354,Oxidative
TCGA-D8-A1JU,-0.30144716006620165,-0.25698216918022637,-0.044464990885975275,Mixed
TCGA-D8-A1X5,0.21414938536736478,-0.3464771084948209,0.5606264938621857,Glycolytic
TCGA-D8-A1X6,-0.044683594413693205,0.49910894294799557,-0.5437925373616888,Oxidative
TCGA-D8-A1X7,-0.49734773609875543,-0.45273647041430704,-0.0446112656844484,Mixed
TCGA-D8-A1X8,-0.33239783090551545,-0.31801004958770873,-0.014387781317806714,Mixed
TCGA-D8-A1X9,-0.2200040547076105,-0.06881215832056242,-0.15119189638704808,Mixed
TCGA-D8-A1XA,-0.08970513588805014,-0.3357583784099554,0.2460532425219053,Glycolytic
TCGA-D8-A1XB,-0.29351192153203576,-0.7821953340429427,0.48868341251090697,Glycolytic
TCGA-D8-A1XC,0.051798317452674075,-0.8583690386341954,0.9101673560868695,Glycolytic
TCGA-D8-A1XD,-0.018442585088944335,-0.9328245216654277,0.9143819365764834,Glycolytic
TCGA-D8-A1XG,-0.15318158350762318,-0.7657689420725549,0.6125873585649317,Glycolytic
TCGA-D8-A1XJ,0.954017989878206,0.17274947494891507,0.7812685149292908,Glycolytic
TCGA-D8-A1XK,0.33136939939027144,-0.27479459940185536,0.6061639987921268,Glycolytic
TCGA-D8-A1XL,0.4338796157486583,0.43297292913537394,0.0009066866132843576,Mixed
TCGA-D8-A1XM,-0.2249696094651669,-0.607904638669899,0.3829350292047321,Glycolytic
TCGA-D8-A1XO,-0.43548642198975784,-0.6776178350600699,0.24213141307031205,Glycolytic
TCGA-D8-A1XQ,0.3881314785192325,-0.11751090153751285,0.5056423800567453,Glycolytic
TCGA-D8-A1XR,-0.5798296426720938,-0.3627320374990151,-0.2170976051730787,Oxidative
TCGA-D8-A1XS,-0.21536421599885272,-0.41667758259222343,0.2013133665933707,Glycolytic
TCGA-D8-A1XT,0.21810223723865493,-0.5341875306027816,0.7522897678414365,Glycolytic
TCGA-D8-A1XU,-0.08111626752865772,0.3491685214210041,-0.4302847889496618,Oxidative
TCGA-D8-A1XV,-0.2438745328912828,-0.03104318290400459,-0.2128313499872782,Oxidative
TCGA-D8-A1XW,-0.3852527416647884,-0.17079034109715874,-0.21446240056762966,Oxidative
TCGA-D8-A1XY,-0.34129097025283917,-0.42248068319417514,0.08118971294133598,Mixed
TCGA-D8-A1XZ,0.3448945145425014,-0.1564968408943975,0.5013913554368989,Glycolytic
TCGA-D8-A1Y0,-0.39625800019655666,-0.53612324433245,0.1398652441358933,Mixed
TCGA-D8-A1Y1,-0.05027213430059326,-0.06701483836149398,0.01674270406090072,Mixed
TCGA-D8-A1Y2,0.4580825572046986,0.44267620405227787,0.015406353152420726,Mixed
TCGA-D8-A1Y3,0.2799449341052982,1.469044838720243,-1.1890999046149449,Oxidative
TCGA-D8-A27E,0.044839463848809644,0.29572929699080375,-0.2508898331419941,Oxidative
TCGA-D8-A27F,0.2392248506576977,-0.23416865753006857,0.47339350818776627,Glycolytic
TCGA-D8-A27G,0.13289532118941422,0.23224837103406462,-0.0993530498446504,Mixed
TCGA-D8-A27H,-0.08262234203824737,-0.5676389053282916,0.4850165632900443,Glycolytic
TCGA-D8-A27I,-0.17505576545974716,-0.38936725549836854,0.21431149003862138,Glycolytic
TCGA-D8-A27K,-0.5861047642947745,-1.0079036891736857,0.42179892487891113,Glycolytic
TCGA-D8-A27L,-0.36186985730568955,-0.7859156060551395,0.42404574874945,Glycolytic
TCGA-D8-A27M,0.17564844513911446,-0.6183906297768871,0.7940390749160016,Glycolytic
TCGA-D8-A27N,0.2687900467163292,0.4134297247717621,-0.14463967805543287,Mixed
TCGA-D8-A27P,-0.24546366496956656,-0.3650876516661566,0.11962398669659002,Mixed
TCGA-D8-A27R,0.3246746621236726,0.6387628744805676,-0.314088212356895,Oxidative
TCGA-D8-A27T,-0.17797529066275763,-0.2944394538096093,0.11646416314685165,Mixed
TCGA-D8-A27V,-0.45828595126135524,-0.09960888305249213,-0.35867706820886314,Oxidative
TCGA-D8-A27W,0.4082270921831267,0.37823217452092156,0.029994917662205134,Mixed
TCGA-D8-A3Z5,-0.4574345694311295,-0.4894243301837429,0.031989760752613394,Mixed
TCGA-D8-A3Z6,-0.1476743471177376,0.13210498609884125,-0.2797793332165789,Oxidative
TCGA-D8-A4Z1,-0.4610805422818545,-0.7377179098188676,0.2766373675370131,Glycolytic
TCGA-D8-A73U,-0.05066647659708883,-0.47771846112851973,0.4270519845314309,Glycolytic
TCGA-D8-A73W,-0.10608692790367365,-0.43250941171771307,0.32642248381403943,Glycolytic
TCGA-D8-A73X,-0.43437692617041956,-0.4763688334121391,0.04199190724171953,Mixed
TCGA-E2-A105,-0.02866138145630913,0.06860556130986122,-0.09726694276617034,Mixed
TCGA-E2-A106,0.16463363148489463,0.20696728134865724,-0.04233364986376262,Mixed
TCGA-E2-A107,-0.19641847629422854,0.6628740857828809,-0.8592925620771095,Oxidative
TCGA-E2-A108,0.005174092504961595,-0.2808172871420042,0.2859913796469658,Glycolytic
TCGA-E2-A109,0.31639158096218206,-0.15984284936192372,0.4762344303241058,Glycolytic
TCGA-E2-A10B,-0.07889170812218159,-0.03692386704705451,-0.04196784107512708,Mixed
TCGA-E2-A10C,-0.016223063957411465,0.7604815882469197,-0.7767046522043312,Oxidative
TCGA-E2-A10E,-0.22973455876172477,-0.12378194594963327,-0.1059526128120915,Mixed
TCGA-E2-A10F,-0.12817365638268924,-0.513880196413663,0.38570654003097377,Glycolytic
TCGA-E2-A14N,0.6111510464526191,0.5076425273062682,0.10350851914635084,Mixed
TCGA-E2-A14U,-0.20308441815631575,-0.42875704249305735,0.2256726243367416,Glycolytic
TCGA-E2-A15I,-0.7894455854182013,-0.876897798750329,0.08745221333212772,Mixed
TCGA-E2-A15J,-0.18092613345096337,-0.07131416168503747,-0.1096119717659259,Mixed
TCGA-E2-A15K,-0.04518258581556945,-0.06846669374616071,0.023284107930591262,Mixed
TCGA-E2-A1AZ,-0.02300202344129786,-0.9485297939247359,0.925527770483438,Glycolytic
TCGA-E2-A1B0,0.48334329691391,-0.08132860210679212,0.5646718990207021,Glycolytic
TCGA-E2-A1B1,-0.3037234791495824,-0.8296123461992088,0.5258888670496263,Glycolytic
TCGA-E2-A1B4,-0.3900408578008374,0.45213674298918893,-0.8421776007900263,Oxidative
TCGA-E2-A1B5,0.08771787085280366,0.6389640916055562,-0.5512462207527525,Oxidative
TCGA-E2-A1B6,0.2879502453111162,1.1897537445852884,-0.9018034992741721,Oxidative
TCGA-E2-A1BC,-0.32543555403231017,-0.5338592282565352,0.20842367422422503,Glycolytic
TCGA-E2-A1BD,-0.22769005669798129,0.08404567761187791,-0.3117357343098592,Oxidative
TCGA-E2-A1IE,-0.3354427988274538,-0.12404131180933918,-0.21140148701811462,Oxidative
TCGA-E2-A1IF,0.060082884789153246,0.3209493102834412,-0.26086642549428796,Oxidative
TCGA-E2-A1IG,-0.18415429358599714,-0.43704781210783866,0.2528935185218415,Glycolytic
TCGA-E2-A1IH,-0.22554341758521912,0.37687202926078334,-0.6024154468460025,Oxidative
TCGA-E2-A1II,0.22361946220821266,0.2483862328566153,-0.02476677064840263,Mixed
TCGA-E2-A1IJ,-0.2765669408019985,-0.5566480404279056,0.2800810996259071,Glycolytic
TCGA-E2-A1IK,0.25079415142821915,0.528343177658349,-0.2775490262301299,Oxidative
TCGA-E2-A1IL,-0.31721511494067267,-0.598898117971882,0.2816830030312093,Glycolytic
TCGA-E2-A1IN,-0.21509647086331907,0.20175884999380733,-0.4168553208571264,Oxidative
TCGA-E2-A1IO,-0.5166182352588806,-0.9713804576452136,0.454762222386333,Glycolytic
TCGA-E2-A1IU,-0.2981704480879534,-0.16828450571304354,-0.12988594237490986,Mixed
TCGA-E2-A1L6,-0.3118143304345522,-0.17184902937451493,-0.13996530106003727,Mixed
TCGA-E2-A1L7,-0.0459174486285613,-0.3920380295452431,0.3461205809166818,Glycolytic
TCGA-E2-A1L8,-0.33367744240750313,0.10321196342921658,-0.4368894058367197,Oxidative
TCGA-E2-A1L9,-0.26438043286793755,-0.0252283693699123,-0.23915206349802526,Oxidative
TCGA-E2-A1LA,-0.04299953734391233,0.4204844700841608,-0.4634840074280731,Oxidative
TCGA-E2-A1LB,-0.1844423389598441,0.37800412401305744,-0.5624464629729016,Oxidative
TCGA-E2-A1LE,-0.16112125839427585,0.4140746740964043,-0.5751959324906801,Oxidative
TCGA-E2-A1LG,0.230242599290736,1.5207230518209298,-1.2904804525301938,Oxidative
TCGA-E2-A1LH,0.17560843941298115,0.6465725719598575,-0.47096413254687636,Oxidative
TCGA-E2-A1LI,-0.25233903124567236,0.01646976813402671,-0.2688087993796991,Oxidative
TCGA-E2-A1LK,0.4000017176826644,0.12467837604983183,0.27532334163283256,Glycolytic
TCGA-E2-A1LL,0.7279194303825126,-0.04916475636516853,0.7770841867476811,Glycolytic
TCGA-E2-A1LS,-0.7108279673520641,0.6590772455020872,-1.3699052128541513,Oxidative
TCGA-E2-A2P5,-0.024435973236921624,0.5114602042000407,-0.5358961774369623,Oxidative
TCGA-E2-A2P6,-0.18772133407599167,0.13319885718672622,-0.32092019126271787,Oxidative
TCGA-E2-A3DX,-0.3975021745868174,-0.7813688715039011,0.3838666969170837,Glycolytic
TCGA-E2-A56Z,-0.10947860332842697,0.2802315948223254,-0.38971019815075236,Oxidative
TCGA-E2-A570,-0.16067726798302903,0.16425025744123145,-0.3249275254242605,Oxidative
TCGA-E2-A572,0.27423709335207136,1.7587675201044741,-1.4845304267524027,Oxidative
TCGA-E2-A573,0.4593144420618199,0.23592734741983845,0.22338709464198148,Glycolytic
TCGA-E2-A574,0.8358710721184042,1.3769905160898928,-0.5411194439714886,Oxidative
TCGA-E2-A576,0.1269483479968418,0.7675563229486279,-0.6406079749517861,Oxidative
TCGA-E2-A9RU,1.089723699544111,1.682920832806174,-0.5931971332620629,Oxidative
TCGA-E9-A1N3,0.3565831373250826,-0.09851884284168157,0.4551019801667642,Glycolytic
TCGA-E9-A1N4,0.2215268389643496,0.4184705057610302,-0.19694366679668057,Oxidative
TCGA-E9-A1N5,-0.043911482372728815,-0.717436421356727,0.6735249389839982,Glycolytic
TCGA-E9-A1N6,0.1779205971885233,-0.06163013594494372,0.23955073313346703,Glycolytic
TCGA-E9-A1N8,0.35073334048090443,-0.7440999204878237,1.0948332609687281,Glycolytic
TCGA-E9-A1N9,-0.19850923194561865,-0.27659538312297643,0.07808615117735779,Mixed
TCGA-E9-A1NA,0.011770163154261793,-0.11767162847276233,0.12944179162702413,Mixed
TCGA-E9-A1NC,0.9424183231922569,0.8311694905969448,0.11124883259531215,Mixed
TCGA-E9-A1ND,0.5137064777030753,-0.38271960218485346,0.8964260798879288,Glycolytic
TCGA-E9-A1NE,-0.4703755735429269,-0.5431985786414775,0.07282300509855055,Mixed
TCGA-E9-A1NF,0.33263028144567625,0.44606847387498033,-0.11343819242930409,Mixed
TCGA-E9-A1NG,0.36253587149655925,-0.5093750938762301,0.8719109653727894,Glycolytic
TCGA-E9-A1NH,-0.3248003019592687,-0.4310059475837896,0.1062056456245209,Mixed
TCGA-E9-A1NI,0.34961417719663385,0.5581189700716029,-0.2085047928749691,Oxidative
TCGA-E9-A1QZ,0.026725820790264178,0.09104639930174871,-0.06432057851148454,Mixed
TCGA-E9-A1R0,-0.1125203691527727,0.16884391057162834,-0.28136427972440103,Oxidative
TCGA-E9-A1R2,-0.28413040303521014,-0.2577483534849489,-0.026382049550261244,Mixed
TCGA-E9-A1R3,-0.2114045090028919,-0.1866107526090272,-0.02479375639386469,Mixed
